              wave               response
 4746.574612403081 4.1118423266434284e-11
 4747.691375968972  4.105170876576805e-11
 4748.808139534864 4.0983454205470934e-11
 4749.924903100755 4.0919491890475707e-11
 4751.041666666646  4.085804328747363e-11
 4752.158430232537  4.079135576039055e-11
4753.2751937984285  4.072015687503066e-11
  4754.39195736432  4.065787682378763e-11
 4755.508720930211  4.059312275293036e-11
 4756.625484496102   4.05276433119275e-11
 4757.742248061993 4.0473844331355563e-11
 4758.859011627885   4.04176330998697e-11
 4759.975775193776  4.036105342703087e-11
 4761.092538759667   4.03058977396532e-11
 4762.209302325558  4.025216603773669e-11
  4763.32606589145  4.019985832128134e-11
 4764.442829457341  4.015088519035197e-11
 4765.559593023232  4.009858940519302e-11
 4766.676356589123  4.005286015265806e-11
 4767.793120155015  3.998729575907792e-11
 4768.909883720906  3.994483346759229e-11
 4770.026647286797 3.9908762414810867e-11
 4771.143410852688  3.986565240833994e-11
4772.2601744185795  3.982799056578792e-11
 4773.376937984471  3.978510362548575e-11
 4774.493701550362  3.974748710512913e-11
 4775.610465116253 3.9708950091879616e-11
 4776.727228682144   3.96712742403357e-11
 4777.843992248036  3.963445955049735e-11
 4778.960755813927  3.959850602236458e-11
 4780.077519379818  3.956341365593739e-11
 4781.194282945709 3.9530035678446726e-11
 4782.311046511601 3.9508292922151685e-11
 4783.427810077492 3.9470482844400724e-11
 4784.544573643383 3.9450657853177505e-11
 4785.661337209274 3.9413633341416445e-11
4786.7781007751655   3.93753926067037e-11
 4787.894864341057 3.9335935649039276e-11
 4789.011627906948  3.929095818477861e-11
 4790.128391472839  3.925113347559075e-11
  4791.24515503873  3.920774765837846e-11
 4792.361918604622 3.9162945681276406e-11
 4793.478682170513   3.91167275442846e-11
 4794.595445736404 3.9069093247403027e-11
 4795.712209302295 3.9020042790631705e-11
 4796.828972868187 3.8969576173970626e-11
 4797.945736434078  3.891684017018884e-11
 4799.062499999969 3.8857995316547566e-11
  4800.17926356586    3.8805022663912e-11
4801.2960271317515  3.875205001127645e-11
 4802.412790697643 3.8699077358640895e-11
 4803.529554263534  3.864610470600534e-11
 4804.646317829425 3.8593132053369775e-11
4805.7630813953165 3.8540159400734225e-11
 4806.879844961208  3.848718674809866e-11
 4807.996608527099  3.843421409546311e-11
  4809.11337209299 3.8381241442827554e-11
 4810.230135658881    3.8328268790192e-11
 4811.346899224773  3.827529613755644e-11
 4812.463662790664 3.8222323484920884e-11
 4813.580426356555  3.816935083228533e-11
 4814.697189922446  3.811637817964977e-11
 4815.813953488338 3.8063405527014213e-11
 4816.930717054229  3.801043287437866e-11
  4818.04748062012 3.7957460221743106e-11
 4819.164244186011  3.790448756910754e-11
4820.2810077519025 3.7851514916471986e-11
 4821.397771317794  3.779854226383642e-11
 4822.514534883685  3.774556961120088e-11
 4823.631298449576 3.7692596958565316e-11
 4824.748062015467 3.7639624305929765e-11
 4825.864825581359  3.758665165329421e-11
  4826.98158914725 3.7533852576161843e-11
 4828.098352713141 3.7480099914240585e-11
 4829.215116279032  3.741496417503926e-11
 4830.331879844924 3.7358799313328325e-11
 4831.448643410815 3.7299440469639105e-11
 4832.565406976706  3.724275151669413e-11
 4833.682170542597  3.718943582006048e-11
4834.7989341084885  3.713155772058425e-11
  4835.91569767438  3.706927288873781e-11
 4837.032461240271 3.7023289710822425e-11
 4838.149224806162 3.6966046551371934e-11
4839.2659883720535  3.692953728364033e-11
 4840.382751937945  3.690057641758216e-11
 4841.499515503836  3.686782345782718e-11
 4842.616279069727  3.684481743968718e-11
 4843.733042635618 3.6823524821280605e-11
  4844.84980620151  3.680507276289955e-11
 4845.966569767401  3.679989075703521e-11
 4847.083333333292  3.678762484891711e-11
 4848.200096899183  3.678043989801392e-11
 4849.316860465075 3.6772472031603106e-11
 4850.433624030966  3.676301788411761e-11
 4851.550387596857  3.676001311471132e-11
 4852.667151162748 3.6763302052911865e-11
4853.7839147286395  3.675217631241799e-11
 4854.900678294531  3.675419752869586e-11
 4856.017441860422  3.673737182849146e-11
 4857.134205426313  3.671488470185027e-11
 4858.250968992204 3.6698076644142495e-11
 4859.367732558096   3.66734086200564e-11
 4860.484496123987 3.6648740595970306e-11
 4861.601259689878  3.662407257188419e-11
 4862.718023255769  3.659940454779809e-11
 4863.834786821661  3.657473652371199e-11
 4864.951550387552  3.655006849962589e-11
 4866.068313953443  3.651212780827025e-11
 4867.185077519334 3.6471750897274935e-11
4868.3018410852255 3.6443227192035525e-11
 4869.418604651117 3.6392624992574664e-11
 4870.535368217008  3.636526214135823e-11
 4871.652131782899  3.632081572374446e-11
4872.7688953487905  3.627225882247008e-11
 4873.885658914682 3.6232330357991906e-11
 4875.002422480573  3.619532146930506e-11
 4876.119186046464  3.616410575730194e-11
 4877.235949612355  3.614833120145201e-11
