             wave                 x_0                y_0              gamma              alpha              ratio
----------------- ------------------- ------------------ ------------------ ------------------ ------------------
3659.139892578125  0.2200492377581551 1.1187130554882057 3.8481455115345824  9.057082961239132 0.8943218369237669
3709.139892578125 0.22118328889667538 1.0801651993860197 3.7370132345471205  8.663441970826227 0.8959415754644708
3759.139892578125  0.2223195875133066 1.0425865427647834 3.6374205227825342  8.314995093820983 0.8973455601078402
3809.139892578125  0.2234483316560838 1.0060148497750907  3.548732958791348  8.009017499035451 0.8985736932132151
3859.139892578125  0.2245597193730382 0.9704878845675373 3.4703161251241426   7.74278435528214 0.8996658771399377
3909.139892578125  0.2256439487122024 0.9360434112927178  3.401535604331329 7.5135708313727605 0.9006620142473429
3959.139892578125 0.22669121772160938 0.9027191941012274  3.341756978963602  7.318652096120275 0.9016020068947728
4009.139892578125 0.22769172444929087 0.8705529971436605  3.290345831571372  7.155303318335939 0.9025257574415657
4059.139892578125  0.2286356669432803 0.8395825845706142 3.2466677447052206  7.020799666832829 0.9034731682470603
4109.139892578125 0.22951324325160938 0.8098457205326808  3.210088300915615 6.9124163104231116 0.9044841416705967
4159.139892578125  0.2303146514223111 0.7813801691804572  3.179973082753193  6.827428417918384  0.905598580071517
4209.139892578125  0.2310300895034172 0.7542236946645375 3.1556876727684795  6.763111158131721 0.9068563858091578
4259.139892578125 0.23164975554296197 0.7284140611355165 3.1365976535118847  6.716739699874381 0.9082974612428578
4309.139892578125  0.2321638475889758 0.7039890327439897 3.1220686075341035  6.685589211959325 0.9099617087319589
4359.139892578125 0.23256256368949257 0.6809863736405535 3.1114661173855467  6.666934863198378 0.9118890306357978
4409.139892578125   0.232836101892544 0.6594438479758007 3.1041557656167953  6.658051822404161 0.9141193293137166
4459.139892578125 0.23297466024616353 0.6393992199003269 3.0995031347783737 6.6562152583884995  0.916692507125052
4509.139892578125 0.23296843679838197 0.6208902535647276  3.096873807420863    6.6587003399639 0.9196484664291442
4559.139892578125  0.2328076295972341 0.6039547131195979  3.095633366094674  6.662782235942302 0.9230271095853388
4609.139892578125  0.2324824366907503 0.5886303627155316 3.0951473933505014 6.6657361151362124  0.926868338952969
